ID,FPS,LOOPTYPE 0 : SINGLE 1 : LOOP,,
graphics/Enemy/Boss_Major/Zpr_Major_PhaseChange_OverdriveEnd.png,1350,0,75,45
graphics/Enemy/Boss_Major/Zpr_Major_PhaseChange_OverdriveEnd.png,1425,0,75,45
graphics/Enemy/Boss_Major/Zpr_Major_PhaseChange_OverdriveEnd.png,1500,0,75,45
graphics/Enemy/Boss_Major/Zpr_Major_PhaseChange_OverdriveEnd.png,1575,0,75,45
graphics/Enemy/Boss_Major/Zpr_Major_PhaseChange_OverdriveEnd.png,1650,0,75,45
graphics/Enemy/Boss_Major/Zpr_Major_PhaseChange_OverdriveEnd.png,0,45,75,45
graphics/Enemy/Boss_Major/Zpr_Major_PhaseChange_OverdriveEnd.png,75,45,75,45
graphics/Enemy/Boss_Major/Zpr_Major_PhaseChange_OverdriveEnd.png,150,45,75,45
graphics/Enemy/Boss_Major/Zpr_Major_PhaseChange_OverdriveEnd.png,225,45,75,45
graphics/Enemy/Boss_Major/Zpr_Major_PhaseChange_OverdriveEnd.png,300,45,75,45
graphics/Enemy/Boss_Major/Zpr_Major_PhaseChange_OverdriveEnd.png,375,45,75,45
graphics/Enemy/Boss_Major/Zpr_Major_PhaseChange_OverdriveEnd.png,450,45,75,45
graphics/Enemy/Boss_Major/Zpr_Major_PhaseChange_OverdriveEnd.png,525,45,75,45
graphics/Enemy/Boss_Major/Zpr_Major_PhaseChange_OverdriveEnd.png,600,45,75,45
graphics/Enemy/Boss_Major/Zpr_Major_PhaseChange_OverdriveEnd.png,675,45,75,45
graphics/Enemy/Boss_Major/Zpr_Major_PhaseChange_OverdriveEnd.png,750,45,75,45
graphics/Enemy/Boss_Major/Zpr_Major_PhaseChange_OverdriveEnd.png,825,45,75,45
graphics/Enemy/Boss_Major/Zpr_Major_PhaseChange_OverdriveEnd.png,900,45,75,45
graphics/Enemy/Boss_Major/Zpr_Major_PhaseChange_OverdriveEnd.png,975,45,75,45
graphics/Enemy/Boss_Major/Zpr_Major_PhaseChange_OverdriveEnd.png,1050,45,75,45
graphics/Enemy/Boss_Major/Zpr_Major_PhaseChange_OverdriveEnd.png,1125,45,75,45
graphics/Enemy/Boss_Major/Zpr_Major_PhaseChange_OverdriveEnd.png,1200,45,75,45
graphics/Enemy/Boss_Major/Zpr_Major_PhaseChange_OverdriveEnd.png,1275,45,75,45
graphics/Enemy/Boss_Major/Zpr_Major_PhaseChange_OverdriveEnd.png,1350,45,75,45
graphics/Enemy/Boss_Major/Zpr_Major_PhaseChange_OverdriveEnd.png,1425,45,75,45
graphics/Enemy/Boss_Major/Zpr_Major_PhaseChange_OverdriveEnd.png,1500,45,75,45
graphics/Enemy/Boss_Major/Zpr_Major_PhaseChange_OverdriveEnd.png,1575,45,75,45
graphics/Enemy/Boss_Major/Zpr_Major_PhaseChange_OverdriveEnd.png,1650,45,75,45
graphics/Enemy/Boss_Major/Zpr_Major_PhaseChange_OverdriveEnd.png,0,90,75,45
graphics/Enemy/Boss_Major/Zpr_Major_PhaseChange_OverdriveEnd.png,75,90,75,45
graphics/Enemy/Boss_Major/Zpr_Major_PhaseChange_OverdriveEnd.png,150,90,75,45
graphics/Enemy/Boss_Major/Zpr_Major_PhaseChange_OverdriveEnd.png,225,90,75,45
graphics/Enemy/Boss_Major/Zpr_Major_PhaseChange_OverdriveEnd.png,300,90,75,45
graphics/Enemy/Boss_Major/Zpr_Major_PhaseChange_OverdriveEnd.png,375,90,75,45
graphics/Enemy/Boss_Major/Zpr_Major_PhaseChange_OverdriveEnd.png,450,90,75,45
graphics/Enemy/Boss_Major/Zpr_Major_PhaseChange_OverdriveEnd.png,525,90,75,45
graphics/Enemy/Boss_Major/Zpr_Major_PhaseChange_OverdriveEnd.png,600,90,75,45
graphics/Enemy/Boss_Major/Zpr_Major_PhaseChange_OverdriveEnd.png,675,90,75,45
graphics/Enemy/Boss_Major/Zpr_Major_PhaseChange_OverdriveEnd.png,750,90,75,45
graphics/Enemy/Boss_Major/Zpr_Major_PhaseChange_OverdriveEnd.png,825,90,75,45
graphics/Enemy/Boss_Major/Zpr_Major_PhaseChange_OverdriveEnd.png,900,90,75,45
graphics/Enemy/Boss_Major/Zpr_Major_PhaseChange_OverdriveEnd.png,975,90,75,45
graphics/Enemy/Boss_Major/Zpr_Major_PhaseChange_OverdriveEnd.png,1050,90,75,45
graphics/Enemy/Boss_Major/Zpr_Major_PhaseChange_OverdriveEnd.png,1125,90,75,45
graphics/Enemy/Boss_Major/Zpr_Major_PhaseChange_OverdriveEnd.png,1200,90,75,45
graphics/Enemy/Boss_Major/Zpr_Major_PhaseChange_OverdriveEnd.png,1275,90,75,45
graphics/Enemy/Boss_Major/Zpr_Major_PhaseChange_OverdriveEnd.png,1350,90,75,45
graphics/Enemy/Boss_Major/Zpr_Major_PhaseChange_OverdriveEnd.png,1425,90,75,45
graphics/Enemy/Boss_Major/Zpr_Major_PhaseChange_OverdriveEnd.png,1500,90,75,45
graphics/Enemy/Boss_Major/Zpr_Major_PhaseChange_OverdriveEnd.png,1575,90,75,45
graphics/Enemy/Boss_Major/Zpr_Major_PhaseChange_OverdriveEnd.png,1650,90,75,45
